108960,51,תל אביב ,5000,תל אביב - יפו ,101 ,רדינג ,official ,101
114659,51,תל אביב ,5000,תל אביב - יפו ,13004,מרים אליאש ,synonym of 4063 ,4063
114660,51,תל אביב ,5000,תל אביב - יפו ,13005,אליאש ,synonym of 4063 ,4063
114661,51,תל אביב ,5000,תל אביב - יפו ,4064 ,אהרון טוב משה ,official ,4064
114662,51,תל אביב ,5000,תל אביב - יפו ,13006,רח 1166 ,synonym of 4064 ,4064
114663,51,תל אביב ,5000,תל אביב - יפו ,13007,אהרון טוב ,synonym of 4064 ,4064
114664,51,תל אביב ,5000,תל אביב - יפו ,13008,טוב אהרון ,synonym of 4064 ,4064
114665,51,תל אביב ,5000,תל אביב - יפו ,4065 ,אליאב בנימין ,official ,4065
114666,51,תל אביב ,5000,תל אביב - יפו ,13009,רח 1167 ,synonym of 4065 ,4065
114667,51,תל אביב ,5000,תל אביב - יפו ,13010,בנימין אליאב ,synonym of 4065 ,4065
114668,51,תל אביב ,5000,תל אביב - יפו ,13011,אליאב )לובוצקי( ,synonym of 4065 ,4065
114669,51,תל אביב ,5000,תל אביב - יפו ,13012,אליאב ,synonym of 4065 ,4065
114670,51,תל אביב ,5000,תל אביב - יפו ,4066 ,נמרי דוידקה ,official ,4066
114671,51,תל אביב ,5000,תל אביב - יפו ,13013,רח 1168 ,synonym of 4066 ,4066
114672,51,תל אביב ,5000,תל אביב - יפו ,13014,דוידקה נמרי ,synonym of 4066 ,4066
114673,51,תל אביב ,5000,תל אביב - יפו ,13015,נמרי ,synonym of 4066 ,4066
114674,51,תל אביב ,5000,תל אביב - יפו ,4067 ,סילמן יהודה קדיש ,official ,4067
114675,51,תל אביב ,5000,תל אביב - יפו ,13016,רח 1169 ,synonym of 4067 ,4067
114676,51,תל אביב ,5000,תל אביב - יפו ,13017,סילמן יהודה ,synonym of 4067 ,4067
114677,51,תל אביב ,5000,תל אביב - יפו ,13018,יהודה קדיש סילמן ,synonym of 4067 ,4067
114678,51,תל אביב ,5000,תל אביב - יפו ,13019,יהודה סילמן ,synonym of 4067 ,4067
114679,51,תל אביב ,5000,תל אביב - יפו ,13020,סילמן קדיש ,synonym of 4067 ,4067
114680,51,תל אביב ,5000,תל אביב - יפו ,13021,קדיש סילמן ,synonym of 4067 ,4067
114681,51,תל אביב ,5000,תל אביב - יפו ,4068 ,שוהם צילה ,official ,4068
114682,51,תל אביב ,5000,תל אביב - יפו ,13022,רח 1170 ,synonym of 4068 ,4068
114683,51,תל אביב ,5000,תל אביב - יפו ,13023,צילה שוהם ,synonym of 4068 ,4068
114684,51,תל אביב ,5000,תל אביב - יפו ,4069 ,סלע עמנואל ,official ,4069
114685,51,תל אביב ,5000,תל אביב - יפו ,13024,רח 1173 ,synonym of 4069 ,4069
114686,51,תל אביב ,5000,תל אביב - יפו ,13025,עמנואל סלע ,synonym of 4069 ,4069
114687,51,תל אביב ,5000,תל אביב - יפו ,4070 ,רח 1174 ,official ,4070
114688,51,תל אביב ,5000,תל אביב - יפו ,4071 ,רח 1179 ,official ,4071
114689,51,תל אביב ,5000,תל אביב - יפו ,4072 ,רח 1183 ,official ,4072
114690,51,תל אביב ,5000,תל אביב - יפו ,4074 ,רח 1186 ,official ,4074
114691,51,תל אביב ,5000,תל אביב - יפו ,4075 ,הרץ יוסף צבי ,official ,4075
114692,51,תל אביב ,5000,תל אביב - יפו ,13026,רח 1191 ,synonym of 4075 ,4075
114693,51,תל אביב ,5000,תל אביב - יפו ,13027,דרהרץ יוסף צבי ,synonym of 4075 ,4075
114694,51,תל אביב ,5000,תל אביב - יפו ,13028,הרץ ,synonym of 4075 ,4075
114695,51,תל אביב ,5000,תל אביב - יפו ,13029,יוסף צבי הרץ ,synonym of 4075 ,4075
114696,51,תל אביב ,5000,תל אביב - יפו ,4076 ,זיעא יוסף חיים ,official ,4076
114697,51,תל אביב ,5000,תל אביב - יפו ,13030,רח 1192 ,synonym of 4076 ,4076
114698,51,תל אביב ,5000,תל אביב - יפו ,13031,זיעא ,synonym of 4076 ,4076
114699,51,תל אביב ,5000,תל אביב - יפו ,13032,יוסף חיים זיעא ,synonym of 4076 ,4076
114700,51,תל אביב ,5000,תל אביב - יפו ,13033,זיעא ,synonym of 4076 ,4076
114701,51,תל אביב ,5000,תל אביב - יפו ,13034,יוסף חיים זיעא ,synonym of 4076 ,4076
114702,51,תל אביב ,5000,תל אביב - יפו ,13035,זיעא יוסף חיים ,synonym of 4076 ,4076
114703,51,תל אביב ,5000,תל אביב - יפו ,4077 ,רח 1193 ,official ,4077
114704,51,תל אביב ,5000,תל אביב - יפו ,4078 ,רח 1194 ,official ,4078
114705,51,תל אביב ,5000,תל אביב - יפו ,4079 ,חדד סעדיא ,official ,4079
114706,51,תל אביב ,5000,תל אביב - יפו ,13036,רח 1197 ,synonym of 4079 ,4079
114707,51,תל אביב ,5000,תל אביב - יפו ,13037,חדד ,synonym of 4079 ,4079
114708,51,תל אביב ,5000,תל אביב - יפו ,13038,סעדיא חדד ,synonym of 4079 ,4079
114709,51,תל אביב ,5000,תל אביב - יפו ,13039,חדד סעדיה ,synonym of 4079 ,4079
114710,51,תל אביב ,5000,תל אביב - יפו ,13040,סעדיה חדד ,synonym of 4079 ,4079
114711,51,תל אביב ,5000,תל אביב - יפו ,13041,חדד סעידא ,synonym of 4079 ,4079
114712,51,תל אביב ,5000,תל אביב - יפו ,13042,סעידא חדד ,synonym of 4079 ,4079
114713,51,תל אביב ,5000,תל אביב - יפו ,4080 ,חלד יוסף ,official ,4080
114714,51,תל אביב ,5000,תל אביב - יפו ,13043,רח 1198 ,synonym of 4080 ,4080
114715,51,תל אביב ,5000,תל אביב - יפו ,13044,חלד ,synonym of 4080 ,4080
114716,51,תל אביב ,5000,תל אביב - יפו ,13045,יוסף חלד ,synonym of 4080 ,4080
114717,51,תל אביב ,5000,תל אביב - יפו ,4081 ,סחרוב אנדרי ,official ,4081
114718,51,תל אביב ,5000,תל אביב - יפו ,13046,רח 1199 ,synonym of 4081 ,4081
114719,51,תל אביב ,5000,תל אביב - יפו ,13047,אנדרי סחרוב ,synonym of 4081 ,4081
114720,51,תל אביב ,5000,תל אביב - יפו ,13048,סחרוב ,synonym of 4081 ,4081
114721,51,תל אביב ,5000,תל אביב - יפו ,13049,אנדריי סחרוב ,synonym of 4081 ,4081
114722,51,תל אביב ,5000,תל אביב - יפו ,4082 ,יששכרוב חי ,official ,4082
114723,51,תל אביב ,5000,תל אביב - יפו ,13050,רח 1200 ,synonym of 4082 ,4082
114724,51,תל אביב ,5000,תל אביב - יפו ,13051,יששכרוב ,synonym of 4082 ,4082
114725,51,תל אביב ,5000,תל אביב - יפו ,13052,חי יששכרוב ,synonym of 4082 ,4082
114726,51,תל אביב ,5000,תל אביב - יפו ,4083 ,מייטוס אליהו ,official ,4083
114727,51,תל אביב ,5000,תל אביב - יפו ,13053,רח 1201 ,synonym of 4083 ,4083
114728,51,תל אביב ,5000,תל אביב - יפו ,13054,מייטוס ,synonym of 4083 ,4083
114729,51,תל אביב ,5000,תל אביב - יפו ,13055,אליהו מייטוס ,synonym of 4083 ,4083
114730,51,תל אביב ,5000,תל אביב - יפו ,4084 ,שרעבי שלום ,official ,4084
114731,51,תל אביב ,5000,תל אביב - יפו ,13056,רח 1202 ,synonym of 4084 ,4084
114732,51,תל אביב ,5000,תל אביב - יפו ,13057,שלום שרעבי ,synonym of 4084 ,4084
114733,51,תל אביב ,5000,תל אביב - יפו ,4085 ,מוהר יחיאל ,official ,4085
114734,51,תל אביב ,5000,תל אביב - יפו ,13058,רח 1203 ,synonym of 4085 ,4085
114735,51,תל אביב ,5000,תל אביב - יפו ,13059,יחיאל מוהר ,synonym of 4085 ,4085
114736,51,תל אביב ,5000,תל אביב - יפו ,13060,מוהר ,synonym of 4085 ,4085
114737,51,תל אביב ,5000,תל אביב - יפו ,4086 ,לוי שלום אהרון ,official ,4086
114738,51,תל אביב ,5000,תל אביב - יפו ,13061,רח 1204 ,synonym of 4086 ,4086
114739,51,תל אביב ,5000,תל אביב - יפו ,13062,לוי משה ,synonym of 4086 ,4086
114740,51,תל אביב ,5000,תל אביב - יפו ,13063,לוי אהרון משה ,synonym of 4086 ,4086
114741,51,תל אביב ,5000,תל אביב - יפו ,13064,לוי משה אהרון ,synonym of 4086 ,4086
114742,51,תל אביב ,5000,תל אביב - יפו ,13065,לוי אהרון שלום ,synonym of 4086 ,4086
114743,51,תל אביב ,5000,תל אביב - יפו ,4087 ,אנוסי משהד ,official ,4087
114744,51,תל אביב ,5000,תל אביב - יפו ,13066,רח 1205 ,synonym of 4087 ,4087
114745,51,תל אביב ,5000,תל אביב - יפו ,4088 ,סגל ירושלים ,official ,4088
114746,51,תל אביב ,5000,תל אביב - יפו ,13067,רח 1206 ,synonym of 4088 ,4088
114747,51,תל אביב ,5000,תל אביב - יפו ,4089 ,גסטר משה ,official ,4089
114748,51,תל אביב ,5000,תל אביב - יפו ,13068,רח 1207 ,synonym of 4089 ,4089
114749,51,תל אביב ,5000,תל אביב - יפו ,13069,גסטר ,synonym of 4089 ,4089
114750,51,תל אביב ,5000,תל אביב - יפו ,13070,משה גסטר ,synonym of 4089 ,4089
114751,51,תל אביב ,5000,תל אביב - יפו ,13071,דר גסטר משה ,synonym of 4089 ,4089
114752,51,תל אביב ,5000,תל אביב - יפו ,13072,דר משה גסטר ,synonym of 4089 ,4089
114753,51,תל אביב ,5000,תל אביב - יפו ,4090 ,ונטורה משה ,official ,4090
114754,51,תל אביב ,5000,תל אביב - יפו ,13073,רח 1208 ,synonym of 4090 ,4090
114755,51,תל אביב ,5000,תל אביב - יפו ,13074,ונטורה ,synonym of 4090 ,4090
114756,51,תל אביב ,5000,תל אביב - יפו ,13075,משה ונטורה ,synonym of 4090 ,4090
114757,51,תל אביב ,5000,תל אביב - יפו ,4091 ,ליכטר יהושע ,official ,4091
114758,51,תל אביב ,5000,תל אביב - יפו ,13076,רח 1209 ,synonym of 4091 ,4091
114759,51,תל אביב ,5000,תל אביב - יפו ,13077,יהושע ליכטר ,synonym of 4091 ,4091
114760,51,תל אביב ,5000,תל אביב - יפו ,13078,ליכטר ,synonym of 4091 ,4091
114761,51,תל אביב ,5000,תל אביב - יפו ,4092 ,שביל אג'ימן ישעיהו ,official ,4092
114762,51,תל אביב ,5000,תל אביב - יפו ,13079,רח 1210 ,synonym of 4092 ,4092
114763,51,תל אביב ,5000,תל אביב - יפו ,13080,ישעיהו אג'ימן ,synonym of 4092 ,4092
114764,51,תל אביב ,5000,תל אביב - יפו ,13081,אג'ימן ,synonym of 4092 ,4092
114765,51,תל אביב ,5000,תל אביב - יפו ,13082,אג'ימן ישעיהו ,synonym of 4092 ,4092
114766,51,תל אביב ,5000,תל אביב - יפו ,4093 ,כץ בן ציון ,official ,4093
114767,51,תל אביב ,5000,תל אביב - יפו ,13083,רח 1211 ,synonym of 4093 ,4093
114768,51,תל אביב ,5000,תל אביב - יפו ,13084,כץ בן ציון ,synonym of 4093 ,4093
114769,51,תל אביב ,5000,תל אביב - יפו ,13085,בן ציון כץ ,synonym of 4093 ,4093
114770,51,תל אביב ,5000,תל אביב - יפו ,13086,בן ציון כץ ,synonym of 4093 ,4093
114771,51,תל אביב ,5000,תל אביב - יפו ,4094 ,הופמן יעקב ,official ,4094
114772,51,תל אביב ,5000,תל אביב - יפו ,13087,רח 1212 ,synonym of 4094 ,4094
114773,51,תל אביב ,5000,תל אביב - יפו ,13088,יעקב הופמן ,synonym of 4094 ,4094
114774,51,תל אביב ,5000,תל אביב - יפו ,13089,דר יעקב הופמן ,synonym of 4094 ,4094
114775,51,תל אביב ,5000,תל אביב - יפו ,4095 ,בור נילס ,official ,4095
114776,51,תל אביב ,5000,תל אביב - יפו ,13090,רח 1213 ,synonym of 4095 ,4095
114777,51,תל אביב ,5000,תל אביב - יפו ,13091,נילס בור ,synonym of 4095 ,4095
114778,51,תל אביב ,5000,תל אביב - יפו ,4096 ,גרשום שלום ,official ,4096
114779,51,תל אביב ,5000,תל אביב - יפו ,13092,רח 1214 ,synonym of 4096 ,4096
114780,51,תל אביב ,5000,תל אביב - יפו ,13093,שלום גרשום ,synonym of 4096 ,4096
114781,51,תל אביב ,5000,תל אביב - יפו ,4097 ,רח 1215 ,official ,4097
114782,51,תל אביב ,5000,תל אביב - יפו ,4098 ,בלומנפלד יהודה ,official ,4098
114783,51,תל אביב ,5000,תל אביב - יפו ,13094,רח 1216 ,synonym of 4098 ,4098
114784,51,תל אביב ,5000,תל אביב - יפו ,13095,יהודה בלומנפלד ,synonym of 4098 ,4098
114785,51,תל אביב ,5000,תל אביב - יפו ,13096,בלומנפלד ,synonym of 4098 ,4098
114786,51,תל אביב ,5000,תל אביב - יפו ,4099 ,גורלסקי ברוך ,official ,4099
114787,51,תל אביב ,5000,תל אביב - יפו ,13097,רח 1217 ,synonym of 4099 ,4099
114788,51,תל אביב ,5000,תל אביב - יפו ,13098,ברוך גורלסקי ,synonym of 4099 ,4099
114789,51,תל אביב ,5000,תל אביב - יפו ,13099,גורלסקי ,synonym of 4099 ,4099
114790,51,תל אביב ,5000,תל אביב - יפו ,4100 ,הלוי ז'ק ,official ,4100
114791,51,תל אביב ,5000,תל אביב - יפו ,13100,רח 1218 ,synonym of 4100 ,4100
114792,51,תל אביב ,5000,תל אביב - יפו ,13101,ז'ק הלוי ,synonym of 4100 ,4100
114793,51,תל אביב ,5000,תל אביב - יפו ,13102,הלוי זק ,synonym of 4100 ,4100
114794,51,תל אביב ,5000,תל אביב - יפו ,13103,זק הלוי ,synonym of 4100 ,4100
114795,51,תל אביב ,5000,תל אביב - יפו ,4101 ,מילר כהן אניטה ,official ,4101
114796,51,תל אביב ,5000,תל אביב - יפו ,13104,רח 1219 ,synonym of 4101 ,4101
114797,51,תל אביב ,5000,תל אביב - יפו ,13105,אניטה כהן מילר ,synonym of 4101 ,4101
114798,51,תל אביב ,5000,תל אביב - יפו ,13106,מילר אניטה ,synonym of 4101 ,4101
114799,51,תל אביב ,5000,תל אביב - יפו ,13107,אניטה מילר ,synonym of 4101 ,4101
114800,51,תל אביב ,5000,תל אביב - יפו ,13108,אניטה מילר כהן ,synonym of 4101 ,4101
114801,51,תל אביב ,5000,תל אביב - יפו ,4102 ,דר' מיכאלי יצחק ,official ,4102
114802,51,תל אביב ,5000,תל אביב - יפו ,13109,רח 1220 ,synonym of 4102 ,4102
114803,51,תל אביב ,5000,תל אביב - יפו ,13110,יצחק מיכאלי ,synonym of 4102 ,4102
114804,51,תל אביב ,5000,תל אביב - יפו ,13111,מיכאלי ,synonym of 4102 ,4102
114805,51,תל אביב ,5000,תל אביב - יפו ,13112,מיכאלי יצחק ,synonym of 4102 ,4102
114806,51,תל אביב ,5000,תל אביב - יפו ,13113,דר' יצחק מיכאלי ,synonym of 4102 ,4102
114807,51,תל אביב ,5000,תל אביב - יפו ,4103 ,רח 1221 ,official ,4103
114808,51,תל אביב ,5000,תל אביב - יפו ,4104 ,ויסר חנה ויעקב ,official ,4104
114809,51,תל אביב ,5000,תל אביב - יפו ,13114,רח 1223 ,synonym of 4104 ,4104
114810,51,תל אביב ,5000,תל אביב - יפו ,13115,ויסר יעקב וחנה ,synonym of 4104 ,4104
114811,51,תל אביב ,5000,תל אביב - יפו ,13116,חנה ויעקב ויסר ,synonym of 4104 ,4104
114812,51,תל אביב ,5000,תל אביב - יפו ,13117,יעקב וחנה ויסר ,synonym of 4104 ,4104
114813,51,תל אביב ,5000,תל אביב - יפו ,4105 ,רח 1233 ,official ,4105
114814,51,תל אביב ,5000,תל אביב - יפו ,4106 ,רח 1234 ,official ,4106
114815,51,תל אביב ,5000,תל אביב - יפו ,4107 ,רח 1235 ,official ,4107
114816,51,תל אביב ,5000,תל אביב - יפו ,4108 ,רח 1236 ,official ,4108
114817,51,תל אביב ,5000,תל אביב - יפו ,4109 ,רח 1237 ,official ,4109
114818,51,תל אביב ,5000,תל אביב - יפו ,4110 ,רח 1238 ,official ,4110
114819,51,תל אביב ,5000,תל אביב - יפו ,4111 ,רח 4834 ,official ,4111
114820,51,תל אביב ,5000,תל אביב - יפו ,4112 ,רח 4837 ,official ,4112
114821,51,תל אביב ,5000,תל אביב - יפו ,4113 ,צ'רטוק שמשון ,official ,4113
114822,51,תל אביב ,5000,תל אביב - יפו ,13118,רח 2080 ,synonym of 4113 ,4113
114823,51,תל אביב ,5000,תל אביב - יפו ,13119,צרטוק שמשון ,synonym of 4113 ,4113
114824,51,תל אביב ,5000,תל אביב - יפו ,13120,צ'רטוק ,synonym of 4113 ,4113
114825,51,תל אביב ,5000,תל אביב - יפו ,13121,צרטוק ,synonym of 4113 ,4113
114826,51,תל אביב ,5000,תל אביב - יפו ,13122,שמשון צ'רטוק ,synonym of 4113 ,4113
114827,51,תל אביב ,5000,תל אביב - יפו ,13123,שמשון צרטוק ,synonym of 4113 ,4113
114828,51,תל אביב ,5000,תל אביב - יפו ,13124,דר צ'רטוק ,synonym of 4113 ,4113
114829,51,תל אביב ,5000,תל אביב - יפו ,4114 ,אדמון ידידייה ,official ,4114
114830,51,תל אביב ,5000,תל אביב - יפו ,13125,רח 2088 ,synonym of 4114 ,4114
114831,51,תל אביב ,5000,תל אביב - יפו ,13126,ידידייה אדמון ,synonym of 4114 ,4114
114832,51,תל אביב ,5000,תל אביב - יפו ,13127,גורכוב ידידיה אדמון ,synonym of 4114 ,4114
114833,51,תל אביב ,5000,תל אביב - יפו ,13128,גורכוב אדמון ידידיה ,synonym of 4114 ,4114
114834,51,תל אביב ,5000,תל אביב - יפו ,13129,מבוא ידידייה אדמון ,synonym of 4114 ,4114
114835,51,תל אביב ,5000,תל אביב - יפו ,4115 ,רח 1239 ,official ,4115
114836,51,תל אביב ,5000,תל אביב - יפו ,4116 ,רח 1240 ,official ,4116
114837,51,תל אביב ,5000,תל אביב - יפו ,4118 ,הרב באזוב דוד ,official ,4118
